Time,x[*],x_dot[*],theta[*],theta_dot[*],F[*],dx[*],dx_dot[*],dtheta[*],dtheta_dot[*]
6.716718,-0.0027071569733338324,0.003543983540765343,-0.00020594390413578048,-0.0002288347262211465,-0.0011626377696284794,0.003543983540765343,-0.002207815599932927,-0.0002288347262211465,0.0006977846398083416
6.772048000000001,-0.002514420216824188,0.0034233232786581675,-0.0002176755568702011,-0.00019763179763712156,-0.0011626377696284794,0.0034233232786581675,-0.0021545218624395663,-0.00019763179763712156,0.0004364887336420096
6.800000000000001,-0.0024195699409613834,0.003363454986625593,-0.00022304501081205752,-0.00018711786707844669,-0.0011626377696284794,0.003363454986625593,-0.0021292856326542956,-0.00018711786707844669,0.0003168963489066828
6.811421,-0.0023813102392873974,0.003336546304310217,-0.0002251245418756129,-0.00017713953442212712,-0.001290277352277709,0.003336546304310217,-0.0023509070907012483,-0.00017713953442212712,0.0008507594159898113
6.855369,-0.002236934382052081,0.0032340663031716187,-0.0002321408889650704,-0.00014330541201841392,-0.001290277352277709,0.0032340663031716187,-0.0023135215811647303,-0.00014330541201841392,0.0006944862261260706
6.9167179999999995,-0.002042850052091803,0.0030935732597494204,-0.00023973980319737874,-0.0001061501674160102,-0.001290277352277709,0.0030935732597494204,-0.0022676675665059855,-0.0001061501674160102,0.0005252376773920347
6.972048,-0.0018751348652117795,0.0029691279544248965,-0.0002448715343420035,-8.03968254643184e-05,-0.001290277352277709,0.0029691279544248965,-0.002231325429975508,-8.03968254643184e-05,0.0004109400265726644
7.0,-0.0017930113355735379,0.002906996160134709,-0.00024696452599282315,-6.957749914626081e-05,-0.001290277352277709,0.002906996160134709,-0.002214434744457888,-6.957749914626081e-05,0.0003643233934145639
7.011421,-0.0017599587054324044,0.0028811434333159457,-0.00024772718052077763,-6.401328199011133e-05,-0.0013192048279181713,0.0028811434333159457,-0.0022602912909660444,-6.401328199011133e-05,0.00047882551632706975
7.055369,-0.001635513635801995,0.0027823517613387765,-0.0002500966149551988,-4.420053610769496e-05,-0.0013192048279181713,0.0027823517613387765,-0.0022359963171235636,-4.420053610769496e-05,0.00042605174796875
7.116718,-0.0014690061903734853,0.0026461159400015563,-0.0002520389028631593,-1.9561409272456093e-05,-0.0013192048279181713,0.0026461159400015563,-0.002206034962392729,-1.9561409272456093e-05,0.00038279169797775844
7.172048,-0.0013259611566070668,0.0025247193664836875,-0.00025254432788758606,1.1892643053631774e-06,-0.0013192048279181713,0.0025247193664836875,-0.0021826119952194434,1.1892643053631774e-06,0.00037153450389028613
7.2,-0.0012562415160287197,0.0024638609673089252,-0.0002523656269244638,1.161488683045811e-05,-0.0013192048279181713,0.0024638609673089252,-0.0021720244508155965,1.161488683045811e-05,0.0003755146617281927
7.2114210000000005,-0.0012282393889137514,0.002439836819788593,-0.00025221924427535296,1.4023127545204493e-05,-0.0012826333498542387,0.002439836819788593,-0.0021015540698608604,1.4023127545204485e-05,0.0002125410200183242
7.255369,-0.0011230387142429487,0.0023478019809623856,-0.0002513925767001844,2.3733532293663355e-05,-0.0012826333498542387,0.0023478019809623856,-0.002087029920006179,2.3733532293663355e-05,0.00023095316183834413
7.316718,-0.0009829180643621876,0.002220331655243434,-0.0002494784033099165,3.910305039223664e-05,-0.0012826333498542387,0.002220331655243434,-0.0020689695608221825,3.910305039223664e-05,0.00027358702455027137
7.372048,-0.0008632268626972165,0.0021062485759265866,-0.00024686901954839566,5.575387191553086e-05,-0.0012826333498542387,0.0021062485759265866,-0.00205520135404508,5.575387191553086e-05,0.0003317051185550665
7.4,-0.0008051551443181377,0.002048885946484635,-0.0002451762873677571,6.553843881403849e-05,-0.0012826333498542387,0.002048885946484635,-0.0020492959965508722,6.553843881403849e-05,0.0003694068815014118
7.411421000000001,-0.000781879445059282,0.0020271230291299455,-0.0002444265970730215,6.577623571962576e-05,-0.0012041071567998524,0.0020271230291299455,-0.0019045679260591723,6.577623571962576e-05,2.9167304825262607e-05
7.455369,-0.000694628775972825,0.0019435840400028911,-0.00024148686698344075,6.848692238763729e-05,-0.0012041071567998524,0.0019435840400028911,-0.0018972361157327967,6.84869223876373e-05,9.464311238237879e-05
7.516718,-0.0005789552369805826,0.0018274809590015375,-0.00023704689767130592,7.72656143440402e-05,-0.0012041071567998524,0.0018274809590015375,-0.0018879932916853936,7.726561434404021e-05,0.0001935333395906415
7.572048000000001,-0.0004807271462090647,0.001723210646499964,-0.00023242513498996403,9.074498237915904e-05,-0.0012041071567998524,0.001723210646499964,-0.0018813877641388544,9.074498237915904e-05,0.0002964726011128232
7.6000000000000005,-0.00043329464477429757,0.0016706579391242398,-0.00022976527862434128,9.984679136168051e-05,-0.0012041071567998524,0.0016706579391242398,-0.0018789417970190882,9.984679136168051e-05,0.00035571485761879735
7.611421000000001,-0.0004143244406477357,0.0016513763931936102,-0.00022863223642753693,9.861670506605062e-05,-0.0010993707361335856,0.0016513763931936102,-0.0016880345209648955,9.861670506605062e-05,-9.512382226882393e-05
7.655369,-0.0003433796357971702,0.001577235510170763,-0.0002243593245832325,9.653466591776e-05,-0.0010993707361335856,0.001577235510170763,-0.001685974688259248,9.653466591775999e-05,4.557894577927391e-08
7.716718,-0.00024978803449834534,0.0014738893923067421,-0.00021835377227844263,0.00010061232471389369,-0.0010993707361335856,0.0014738893923067421,-0.0016832356882173533,0.00010061232471389369,0.0001338056092386227
